26,2050
26,1927
26,1972
26,1985
26,2172
26,2331
26,2406
26,2428
26,2488
26,2214
27,1831
27,1642
27,1615
27,1846
27,1716
27,2050
27,2091
27,2044
27,1698
27,1529
28,1042
28,1140
28,938
28,1341
28,1200
28,1222
28,1019
28,1024
28,1032
28,1006
29,1433
29,1413
29,1565
29,1415
29,1437
29,1498
29,1747
29,1783
29,1845
29,1575
30,1699
30,1809
30,1697
30,1711
30,1626
30,1531
30,1826
30,1591
30,1570
30,1571
31,1518
31,1500
31,1533
31,1738
31,1901
31,1624
31,1538
31,1469
31,1808
31,1659
32,2393
32,2033
32,1979
32,1957
32,1938
32,1980
32,2103
32,1780
32,1890
32,1955
33,2980
33,3107
33,3067
33,3144
33,2806
33,2858
33,2850
33,2851
33,3135
33,2644
34,1395
34,1113
34,1122
34,1103
34,1217
34,1110
34,1278
34,1166
34,1238
34,1285
35,1905
35,1602
35,1769
35,2022
35,1981
35,1393
35,1501
35,1435
35,1389
35,1668
36,1629
36,1828
36,1504
36,1676
36,1665
36,1535
36,1776
36,1641
36,1708
36,1603
37,2309
37,2344
37,2164
37,2365
37,1881
37,2092
37,2441
37,1838
37,1702
37,1680
38,2206
38,2270
38,2180
38,2239
38,2231
38,2234
38,2213
38,2221
38,2220
38,2254
39,1144
39,1102
39,1108
39,1130
39,1144
39,1137
39,1131
39,1164
39,1100
39,1139
40,2147
40,2138
40,2183
40,2133
40,2204
40,2145
40,2182
40,2135
40,2146
40,2179
41,2146
41,2278
41,2185
41,2182
41,2127
41,2171
41,2152
41,2130
41,2329
41,2169
42,1458
42,1472
42,1465
42,1466
42,1470
42,1440
42,1506
42,1754
42,1593
42,1620
43,1731
43,2073
43,2016
43,1642
43,2211
43,1772
43,1659
43,1678
43,1729
43,1703
44,2100
44,2357
44,2453
44,2214
44,2299
44,2250
44,2390
44,2399
44,2366
44,2458
45,1436
45,1428
45,1389
45,1703
45,1480
45,1575
45,1617
45,1486
45,1373
45,1532
46,1564
46,1568
46,1797
46,1673
46,1766
46,1754
46,1707
46,1939
46,1910
46,1942
47,2095
47,1941
47,2130
47,2240
47,2248
47,1979
47,2126
47,1913
47,2161
47,2375
48,3471
48,3277
48,3375
48,3280
48,3537
48,3787
48,3894
48,3949
48,3697
48,3686
49,2344
49,2471
49,2625
49,2570
49,2606
49,2857
49,2760
49,2794
49,2814
49,2726
50,1968
50,1930
50,1974
50,2191
50,1975
50,2103
50,1990
50,1967
50,2022
50,2039
51,2964
51,2904
51,3001
51,3249
51,3411
51,2698
51,2983
51,2863
51,3189
51,3224
52,2554
52,2992
52,2489
52,2423
52,2863
52,2265
52,2301
52,2351
52,2273
52,2335
53,3388
53,3058
53,3616
53,3277
53,3029
53,2840
53,2854
53,2923
53,2895
53,2876
54,2540
54,2560
54,2562
54,2399
54,2547
54,2570
54,2630
54,2516
54,2589
54,2521
55,1768
55,1835
55,1828
55,1746
55,1916
55,1782
55,1801
55,1815
55,1809
55,1703
56,1950
56,2183
56,2084
56,2079
56,2122
56,2383
56,2230
56,2316
56,2380
56,2386
57,2451
57,2315
57,2430
57,2119
57,2096
57,2115
57,2103
57,2173
57,2565
57,2392
58,3787
58,3761
58,3116
58,3019
58,3040
58,3033
58,3730
58,4074
58,4073
58,3804
59,2393
59,2232
59,2346
59,2337
59,2333
59,2050
59,2037
59,2025
59,2515
59,2578
60,3411
60,3309
60,3038
60,2973
60,3148
60,3531
60,3137
60,2946
60,2893
60,3107
61,2573
61,2198
61,2620
61,2541
61,2781
61,2655
61,2610
61,2639
61,2729
61,2432
62,3573
62,2996
62,3605
62,3349
62,3241
62,3380
62,3121
62,3646
62,2966
62,2896
63,1844
63,1866
63,1812
63,1968
63,2209
63,2096
63,2119
63,2143
63,1938
63,2199
64,2569
64,2240
64,2162
64,2161
64,2125
64,2185
64,2259
64,2352
64,2250
64,2293
65,2815
65,2887
65,2896
65,3108
65,2822
65,2671
65,2634
65,2540
65,2631
65,2682
66,2855
66,2869
66,3038
66,2967
66,3056
66,3412
66,3400
66,3257
66,2994
66,2781
67,2694
67,2740
67,2933
67,2699
67,2718
67,2658
67,2804
67,2702
67,2661
67,2700
68,2473
68,2481
68,2465
68,2474
68,2480
68,2499
68,2498
68,2566
68,2497
68,2877
69,2776
69,2955
69,2819
69,3234
69,2931
69,2715
69,2637
69,2769
69,2843
69,2730
70,7740
70,7639
70,7618
70,7727
70,15004
70,19342
70,19932
70,19957
70,19954
70,22648
71,8345
71,8469
71,9623
71,8926
71,8685
71,8379
71,8639
71,8534
71,8318
71,6811
72,4353
72,4022
72,6104
72,3736
72,3851
72,3747
72,3504
72,3536
72,3557
72,3463
73,2586
73,2584
73,2395
73,2639
73,2609
73,2517
73,2253
73,2353
73,2572
73,2408
74,2555
74,2659
74,2529
74,2488
74,2535
74,2769
74,2499
74,3139
74,2781
74,3193
75,3344
75,3661
75,3360
75,3438
75,3374
75,3430
75,3418
75,3524
75,3379
75,3592
76,3784
76,3869
76,4401
76,3831
76,4019
76,4257
76,3790
76,3874
76,3809
76,4019
77,5596
77,5517
77,5556
77,5498
77,5501
77,5609
77,5541
77,5510
77,5612
77,5547
78,4215
78,4279
78,4342
78,4361
78,4428
78,4345
78,4386
78,4350
78,4368
78,4310
79,3299
79,2998
79,2843
79,2896
79,2917
79,2959
79,2994
79,2980
79,3000
79,3596
80,5402
80,5227
80,5516
80,5535
80,5899
80,5540
80,5463
80,4995
80,4816
80,4864
81,4815
81,4807
81,4797
81,4849
81,5286
81,5302
81,5224
81,5182
81,5319
81,5301
82,3956
82,4002
82,3994
82,3956
82,4076
82,3769
82,3470
82,3575
82,3555
82,3602
83,6131
83,6765
83,5962
83,5971
83,6056
83,6201
83,6259
83,6663
83,6244
83,6211
84,4941
84,4832
84,4903
84,4918
84,5017
84,5312
84,5038
84,5016
84,5041
84,5325
85,5230
85,5220
85,5168
85,5092
85,5182
85,5091
85,4929
85,4934
85,4985
85,4950
86,3274
86,3309
86,3263
86,3627
86,3396
86,3319
86,3283
86,3234
86,3231
86,3222
87,6891
87,8055
87,6925
87,7186
87,7691
87,7944
87,7345
87,7223
87,7198
87,7261
88,3583
88,3696
88,3677
88,3710
88,3645
88,3730
88,3690
88,3858
88,3843
88,4507
89,4571
89,4597
89,4521
89,4445
89,4515
89,4662
89,4428
89,4350
89,4376
89,4435
90,5487
90,5331
90,5352
90,5594
90,5445
90,5419
90,5624
90,5409
90,5356
90,5541
91,4127
91,4054
91,3983
91,3986
91,3855
91,3904
91,4296
91,4186
91,4010
91,4045
92,3330
92,3244
92,3327
92,3217
92,3203
92,3312
92,3122
92,3373
92,3110
92,3091
93,10762
93,11287
93,10659
93,11162
93,12073
93,12278
93,11607
93,11531
93,10924
93,10338
94,5143
94,5145
94,5876
94,5259
94,5394
94,5344
94,5498
94,5845
94,5654
94,5659
95,7197
95,7142
95,7109
95,7261
95,6904
95,7057
95,7391
95,7674
95,7162
95,7050
96,5306
96,5495
96,5588
96,5542
96,5544
96,5558
96,5312
96,5714
96,5386
96,5287
97,4325
97,4425
97,4383
97,4409
97,4382
97,4248
97,4337
97,4372
97,4416
97,4389
98,5491
98,5859
98,5383
98,5271
98,5315
98,5411
98,5437
98,5470
98,5268
98,5356
99,4273
99,4430
99,4254
99,4228
99,4584
99,4304
99,4446
99,5113
99,4204
99,4240
50,1668
