"[46, 59], [39, 59], [39, 59], [39, 59], [39, 59], [37, 60], [37, 60], [37, 60], [37, 60], [37, 60], [37, 60], [37, 60], [37, 60], [36, 60], [36, 60], [41, 60], [41, 60], [41, 60], [41, 60], [41, 60], [41, 60], [41, 60], [41, 60], [41, 60], [41, 60], [40, 60], [40, 60], [40, 60], [40, 60], [39, 61], [39, 61], [39, 61], [39, 62], [38, 64], [38, 65], [38, 65], [38, 65], [37, 66], [37, 66], [37, 66], [37, 66], [37, 66], [37, 66], [37, 66], [36, 68], [36, 68], [36, 68], [36, 68], [36, 68], [36, 68], [35, 69], [35, 69], [35, 69], [35, 69], [35, 69], [34, 69], [34, 69], [34, 69], [34, 69], [34, 69], [34, 69], [34, 69], [34, 69], [34, 69], [34, 69], [34, 69], [33, 69], [33, 69], [33, 69], [33, 69], [33, 69], [33, 69], [33, 69], [33, 69], [33, 69], [33, 69], [33, 70], [33, 70], [33, 70], [33, 70], [33, 70], [33, 70], [32, 70], [32, 70], [32, 70], [32, 70], [32, 71], [32, 71], [32, 71], [32, 71], [32, 71], [32, 71], [32, 71], [32, 71], [32, 71], [32, 71], [32, 71], [32, 71], [31, 72], [30, 74], [30, 74]"
"[58, 90], [45, 94], [44, 95], [44, 95], [41, 96], [40, 96], [40, 97], [39, 99], [39, 99], [39, 99], [37, 100], [37, 100], [37, 100], [37, 101], [41, 101], [41, 101], [41, 101], [40, 101], [40, 101], [39, 101], [39, 101], [39, 102], [38, 103], [36, 104], [36, 104], [36, 105], [36, 105], [35, 105], [35, 105], [35, 105], [35, 105], [35, 107], [35, 107], [35, 107], [35, 107], [35, 107], [35, 107], [35, 107], [35, 107], [35, 107], [35, 107], [35, 107], [35, 107], [35, 107], [35, 107], [34, 107], [34, 107], [34, 107], [34, 107], [34, 107], [34, 107], [34, 107], [34, 107], [34, 107], [34, 107], [34, 107], [34, 107], [34, 107], [31, 110], [31, 110], [31, 110], [31, 110], [31, 110], [31, 110], [31, 110], [30, 112], [30, 112], [30, 112], [30, 113], [30, 114], [30, 114], [30, 114], [30, 114], [30, 114], [30, 114], [30, 114], [30, 114], [30, 114], [30, 114], [30, 114], [30, 114], [30, 114], [30, 114], [30, 114], [30, 114], [29, 116], [29, 116], [29, 116], [29, 116], [29, 116], [29, 116], [29, 116], [29, 116], [28, 116], [28, 116], [28, 116], [28, 116], [28, 116], [28, 116], [28, 116], [28, 116]"
"[4, 34], [4, 34], [4, 34], [4, 34], [4, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34], [3, 34]"
"[15, 74], [14, 74], [14, 74], [13, 75], [13, 75], [13, 75], [13, 75], [13, 75], [13, 75], [13, 75], [13, 75], [13, 75], [13, 75], [12, 75], [12, 75], [12, 75], [12, 75], [12, 75], [12, 75], [12, 75], [12, 75], [12, 75], [12, 75], [11, 75], [11, 75], [11, 75], [11, 75], [10, 75], [10, 75], [10, 75], [10, 75], [10, 75], [10, 75], [10, 75], [10, 75], [10, 75], [10, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 75], [9, 76], [9, 76], [9, 76], [9, 76], [9, 76], [9, 76], [9, 76], [9, 76], [9, 76], [9, 76], [9, 76], [9, 76], [8, 76], [8, 76], [8, 76], [8, 76], [8, 76], [7, 76]"
"[54, 96], [39, 100], [38, 101], [38, 101], [36, 102], [34, 103], [34, 103], [34, 103], [33, 104], [33, 105], [33, 105], [35, 105], [35, 106], [35, 106], [35, 106], [35, 106], [34, 107], [34, 108], [34, 108], [34, 108], [34, 108], [34, 109], [33, 109], [33, 109], [33, 109], [32, 110], [32, 112], [32, 112], [32, 112], [32, 112], [32, 112], [32, 112], [30, 112], [30, 112], [30, 112], [30, 113], [30, 113], [30, 113], [30, 113], [30, 113], [30, 114], [30, 114], [30, 114], [30, 114], [30, 114], [30, 115], [30, 115], [30, 115], [29, 116], [29, 116], [29, 116], [29, 117], [29, 118], [29, 118], [29, 118], [29, 118], [28, 120], [28, 120], [28, 120], [28, 120], [28, 120], [28, 120], [28, 120], [28, 120], [28, 120], [28, 120], [28, 120], [28, 120], [27, 120], [27, 120], [27, 120], [27, 120], [27, 120], [27, 120], [27, 120], [27, 120], [25, 121], [25, 122], [25, 122], [24, 123], [23, 124], [23, 124], [23, 124], [23, 124], [23, 124], [23, 124], [22, 124], [22, 124], [22, 124], [22, 124], [22, 124], [22, 124], [22, 124], [22, 124], [22, 124], [22, 124], [22, 124], [22, 124], [22, 124], [22, 124], [22, 124]"
"[6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [6, 23], [5, 23], [5, 23], [5, 23], [5, 23], [5, 23], [5, 23], [5, 23], [5, 23], [5, 23], [5, 23], [5, 23], [5, 23], [5, 23], [5, 23], [5, 23], [5, 23], [5, 23]"
"[92, 31], [85, 31], [84, 31], [84, 31], [82, 31], [82, 32], [82, 32], [82, 32], [81, 32], [94, 32], [94, 32], [94, 32], [94, 32], [94, 32], [94, 32], [93, 32], [93, 32], [93, 32], [93, 32], [92, 32], [92, 32], [92, 34], [92, 34], [92, 34], [92, 34], [92, 34], [92, 34], [92, 34], [92, 34], [91, 34], [91, 34], [91, 34], [91, 34], [91, 34], [90, 34], [90, 34], [90, 34], [90, 34], [90, 34], [90, 34], [89, 34], [87, 34], [87, 34], [87, 34], [87, 34], [86, 34], [85, 36], [85, 36], [84, 36], [83, 37], [83, 37], [83, 37], [83, 37], [83, 37], [83, 37], [83, 37], [83, 37], [82, 37], [82, 37], [81, 37], [81, 37], [81, 37], [81, 37], [81, 37], [81, 37], [80, 37], [80, 37], [79, 37], [79, 37], [79, 37], [78, 37], [78, 37], [78, 37], [78, 37], [78, 37], [78, 37], [77, 37], [77, 37], [77, 37], [77, 37], [77, 37], [77, 37], [77, 37], [76, 39], [76, 39], [76, 39], [75, 39], [75, 39], [75, 39], [74, 39], [74, 39], [74, 39], [74, 39], [74, 39], [74, 39], [74, 39], [74, 39], [74, 39], [74, 39], [74, 39], [73, 39]"
"[42, 31], [38, 31], [38, 31], [37, 31], [37, 31], [37, 31], [37, 31], [37, 31], [42, 31], [42, 31], [42, 31], [42, 31], [42, 31], [42, 31], [42, 31], [42, 31], [41, 31], [41, 31], [41, 31], [41, 31], [41, 31], [41, 31], [41, 31], [41, 31], [40, 31], [40, 31], [40, 31], [40, 31], [40, 31], [40, 31], [40, 31], [40, 31], [39, 31], [39, 31], [39, 31], [39, 31], [39, 31], [39, 31], [39, 31], [37, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [36, 31], [35, 31], [35, 31], [35, 31], [35, 31], [35, 31], [35, 31], [35, 31], [35, 31], [35, 31], [35, 31], [35, 31], [35, 31], [35, 31], [35, 31], [35, 31], [35, 31], [35, 31], [34, 31], [34, 31], [34, 31], [34, 31], [34, 31], [34, 31], [34, 31], [34, 31], [34, 31], [34, 31], [34, 31], [34, 31], [33, 31], [33, 31], [33, 31], [33, 31], [33, 31], [33, 31], [33, 31], [33, 31], [33, 31], [33, 31]"
"[88, 36], [76, 39], [75, 39], [75, 39], [74, 39], [73, 39], [72, 39], [80, 39], [80, 39], [80, 39], [79, 40], [78, 40], [78, 40], [78, 40], [78, 40], [78, 40], [78, 40], [78, 40], [77, 40], [77, 40], [77, 40], [77, 40], [77, 40], [76, 40], [76, 40], [76, 40], [76, 40], [76, 40], [76, 40], [76, 40], [76, 40], [76, 40], [76, 40], [76, 40], [76, 40], [76, 40], [76, 40], [76, 40], [76, 40], [75, 40], [75, 40], [75, 40], [75, 40], [74, 41], [73, 41], [73, 41], [73, 41], [73, 41], [72, 42], [71, 43], [71, 44], [71, 44], [71, 44], [70, 44], [70, 44], [70, 44], [70, 46], [70, 46], [69, 47], [69, 48], [69, 48], [69, 48], [69, 48], [68, 50], [68, 50], [68, 50], [68, 50], [68, 50], [67, 50], [67, 50], [67, 50], [67, 51], [67, 52], [67, 52], [65, 54], [65, 54], [65, 54], [65, 54], [65, 54], [64, 55], [64, 55], [64, 55], [62, 57], [62, 57], [62, 57], [62, 57], [62, 57], [62, 57], [62, 57], [62, 57], [62, 57], [62, 57], [62, 57], [62, 57], [62, 57], [61, 57], [60, 57], [60, 57], [59, 57], [59, 57], [59, 57]"
"[9, 8], [9, 8], [9, 8], [9, 8], [9, 8], [9, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8], [10, 8]"
"[28, 37], [25, 37], [25, 37], [25, 37], [25, 37], [26, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [25, 37], [24, 37], [24, 37], [24, 37], [24, 37], [24, 37], [24, 37], [24, 37], [24, 37], [23, 37], [22, 38], [22, 38], [21, 38], [21, 38], [21, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [20, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38], [19, 38]"
"[83, 48], [69, 52], [68, 53], [67, 53], [74, 53], [73, 53], [73, 53], [72, 53], [72, 53], [72, 53], [70, 54], [70, 54], [70, 54], [70, 54], [70, 54], [70, 54], [70, 54], [70, 54], [70, 55], [70, 55], [69, 55], [69, 55], [69, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [68, 55], [67, 55], [66, 55], [66, 55], [66, 55], [65, 55], [64, 55], [64, 55], [64, 57], [64, 59], [64, 59], [64, 59], [64, 59], [64, 59], [63, 59], [63, 59], [63, 59], [62, 59], [62, 59], [62, 59], [62, 59], [62, 59], [61, 60], [61, 61], [61, 62], [61, 62], [60, 62], [60, 62], [59, 62], [59, 62], [59, 62], [59, 62], [58, 64], [58, 64], [58, 64], [58, 64], [58, 64], [58, 64], [58, 64], [58, 64], [58, 64], [57, 64], [57, 64], [57, 64], [57, 64], [57, 64], [57, 64], [57, 64], [56, 67], [56, 68], [56, 68], [55, 68], [55, 69], [55, 69], [55, 69], [55, 69], [55, 69]"
"[15, 34], [15, 34], [15, 34], [15, 34], [15, 34], [14, 34], [14, 34], [14, 34], [14, 34], [14, 34], [14, 34], [14, 34], [14, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [13, 34], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35], [12, 35]"
"[7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [7, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19], [6, 19]"
"[5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12], [5, 12]"
"[13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [13, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19], [12, 19]"
"[84, 42], [72, 44], [71, 46], [71, 46], [69, 46], [68, 46], [68, 46], [67, 46], [67, 46], [66, 47], [66, 47], [66, 47], [66, 47], [66, 47], [65, 47], [65, 47], [65, 47], [65, 47], [65, 47], [65, 47], [64, 47], [64, 47], [64, 47], [63, 47], [63, 47], [63, 47], [63, 47], [62, 47], [62, 47], [62, 47], [62, 47], [62, 47], [62, 47], [62, 47], [61, 47], [60, 47], [60, 47], [60, 47], [60, 47], [60, 47], [60, 47], [58, 47], [58, 48], [58, 48], [58, 50], [58, 50], [58, 50], [57, 50], [57, 50], [57, 50], [57, 50], [56, 50], [56, 50], [55, 52], [55, 52], [54, 52], [53, 52], [53, 52], [53, 52], [53, 52], [52, 52], [52, 52], [52, 52], [51, 52], [51, 53], [51, 53], [51, 53], [51, 53], [51, 53], [50, 53], [50, 53], [50, 53], [50, 53], [50, 53], [49, 53], [49, 54], [49, 55], [49, 55], [48, 57], [48, 57], [48, 57], [48, 57], [48, 57], [47, 57], [47, 57], [47, 58], [47, 58], [47, 58], [47, 58], [47, 58], [47, 58], [47, 58], [47, 58], [47, 58], [47, 58], [47, 58], [47, 58], [47, 58], [47, 58], [53, 58], [53, 58]"
"[12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20], [12, 20]"
"[27, 68], [23, 70], [23, 71], [22, 72], [22, 72], [22, 72], [22, 72], [21, 72], [21, 72], [21, 72], [21, 72], [21, 72], [21, 72], [21, 72], [21, 72], [21, 72], [21, 72], [21, 72], [21, 72], [21, 72], [21, 72], [21, 72], [21, 72], [20, 72], [20, 72], [20, 72], [20, 72], [20, 72], [20, 72], [20, 72], [20, 72], [19, 72], [19, 72], [19, 72], [18, 72], [18, 72], [18, 72], [17, 72], [17, 73], [17, 73], [17, 73], [16, 73], [16, 73], [16, 73], [16, 73], [16, 73], [16, 74], [16, 74], [16, 74], [16, 74], [16, 74], [16, 74], [16, 74], [16, 74], [16, 74], [16, 74], [16, 74], [16, 74], [15, 74], [15, 74], [15, 74], [15, 74], [15, 74], [15, 74], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [14, 75], [13, 76], [13, 76], [13, 77], [13, 77], [13, 77], [13, 77]"
"[69, 24], [64, 24], [64, 24], [64, 24], [63, 24], [63, 24], [63, 24], [63, 24], [63, 24], [63, 24], [63, 24], [63, 24], [63, 24], [62, 24], [62, 24], [62, 24], [62, 24], [62, 24], [62, 24], [62, 24], [62, 24], [62, 24], [62, 24], [62, 24], [61, 24], [60, 25], [59, 25], [59, 25], [59, 25], [59, 25], [59, 25], [58, 25], [57, 27], [57, 27], [56, 27], [56, 27], [56, 27], [56, 27], [56, 27], [56, 27], [56, 27], [56, 27], [56, 27], [55, 27], [55, 27], [55, 27], [55, 27], [55, 27], [55, 27], [55, 27], [55, 27], [55, 27], [55, 27], [55, 27], [55, 27], [55, 27], [54, 27], [54, 27], [54, 27], [54, 27], [54, 27], [54, 29], [54, 29], [54, 29], [54, 29], [54, 29], [54, 29], [54, 29], [53, 29], [53, 29], [53, 29], [53, 29], [53, 29], [52, 29], [52, 29], [52, 29], [52, 29], [52, 29], [52, 29], [51, 31], [51, 31], [51, 31], [51, 31], [51, 31], [51, 31], [51, 31], [51, 31], [51, 31], [51, 31], [51, 31], [51, 31], [51, 31], [51, 31], [51, 31], [51, 31], [51, 31], [53, 31], [53, 31], [53, 31], [53, 31], [53, 31]"
"[60, 85], [49, 89], [48, 89], [48, 89], [46, 90], [44, 91], [44, 91], [43, 93], [43, 93], [42, 94], [41, 94], [41, 94], [41, 94], [41, 95], [41, 95], [41, 95], [41, 95], [41, 95], [41, 95], [40, 95], [40, 95], [40, 95], [39, 95], [36, 96], [36, 96], [36, 97], [36, 97], [36, 97], [36, 97], [36, 97], [36, 97], [35, 97], [35, 97], [35, 97], [35, 97], [35, 97], [35, 97], [35, 98], [35, 99], [35, 99], [35, 99], [35, 99], [35, 99], [35, 99], [35, 100], [34, 102], [34, 102], [34, 102], [34, 102], [34, 102], [33, 102], [33, 102], [33, 102], [33, 102], [33, 102], [33, 102], [33, 102], [33, 102], [33, 102], [33, 102], [33, 102], [33, 102], [32, 103], [31, 105], [31, 105], [30, 106], [29, 107], [28, 109], [28, 109], [28, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [27, 109], [30, 109], [30, 109], [30, 110], [30, 110], [29, 112], [29, 112]"
"[80, 60], [64, 66], [63, 66], [63, 66], [61, 67], [60, 67], [60, 67], [60, 67], [60, 67], [60, 67], [58, 68], [58, 68], [58, 68], [58, 68], [58, 68], [58, 68], [58, 68], [58, 68], [58, 68], [57, 68], [57, 68], [57, 69], [57, 69], [57, 69], [57, 69], [57, 69], [57, 69], [56, 69], [56, 69], [56, 69], [56, 69], [56, 69], [54, 69], [54, 69], [54, 69], [53, 69], [53, 69], [53, 69], [53, 69], [51, 71], [51, 71], [50, 71], [50, 71], [50, 71], [50, 71], [50, 71], [50, 71], [50, 71], [49, 71], [48, 71], [47, 71], [47, 71], [46, 71], [46, 72], [46, 72], [46, 73], [46, 73], [46, 73], [45, 73], [45, 73], [45, 73], [45, 73], [45, 73], [44, 73], [44, 73], [43, 75], [43, 75], [42, 77], [41, 77], [41, 77], [41, 77], [41, 77], [41, 77], [41, 77], [41, 77], [40, 77], [40, 77], [40, 77], [40, 77], [40, 77], [40, 78], [40, 78], [39, 78], [39, 78], [39, 79], [39, 80], [39, 80], [39, 80], [38, 81], [37, 81], [37, 81], [37, 81], [37, 81], [37, 82], [41, 82], [41, 83], [41, 84], [41, 84], [41, 84], [41, 84], [41, 84]"
